MEDIA_ID,MEDIA_NAME,CNT,TIME(2025/01/28 15:14:40.999),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSR_US,GSR_US_TONIC,GSR_US_PHASIC,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME
0,NewMedia0,7,0.11502,6076728353,0.37834,0.26738,0,0.11502,1,1,0.31211,0.23415,1,0.46458,0.10926,0, ,0,,0.2872,0.8753,39.1545,0.99306,1,0.74399,0.69547,22.60177,0.99306,1,0,0,18,7.74439,1,4.7882,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,0,0,0
0,NewMedia0,46,0.75609,6083139004,0.32159,0.26881,0.22998,0.52611,2,1,0.73373,0.2567,1,0.46458,0.10926,0, ,0,,0.26748,0.86602,22.58081,0.99306,1,0.72711,0.68373,21.45079,0.99306,1,0,0,17,7.19933,1,4.44464,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,108.97097,180.81207,0
0,NewMedia0,62,1.01878,6085766003,0.45362,0.32822,0.77194,0.24684,3,1,0.60859,0.35425,1,0.46458,0.10926,0, ,0,,0.72278,0.68223,19.40745,0.99306,1,0.72319,0.68449,20.1703,0.99306,0,0,0,17,4.01268,1,4.33031,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,261.49164,345.79617,0
0,NewMedia0,78,1.28151,6088393211,0.47734,0.26049,1.08461,0.1969,4,1,0.44656,0.26912,1,0.46458,0.10926,0, ,0,,0.28353,0.62718,20.33884,1.09238,1,0.72869,0.67999,19.61069,1.08434,1,0,0,17,3.96885,1,3.98498,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,86.16729,58.09348,0
0,NewMedia0,106,1.74236,6093001737,0.43339,0.22204,1.29785,0.4445,5,1,0.43411,0.27215,1,0.48177,0.1037,0, ,0,,0.29231,0.62431,21.75743,1.05643,1,0.73791,0.68092,20.34166,1.05643,1,0,0,16,4.14246,1,4.38919,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,94.04826,153.79787,0
0,NewMedia0,121,1.99092,6095487350,0.47473,0.19851,1.75925,0.23167,6,1,0.42448,0.0054,1,0.51354,0.08704,0, ,0,,0.29579,0.6194,22.172,1.07595,1,0.73944,0.67554,20.92937,1.06791,1,0,0,16,4.38954,1,4.37462,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,83.34171,17.75323,0
0,NewMedia0,157,2.73299,6102907945,0.44105,0.0706,2.05406,0.67892,7,1,0.56405,0.15727,1,0.65,0.13519,0, ,0,,0.31596,0.61877,22.36957,0.96406,1,0.7576,0.67937,22.03935,0.95191,1,0,0,15,4.52078,1,4.27813,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,152.52896,115.08463,0
0,NewMedia0,231,3.98039,6115382095,0.61418,0.11108,2.83345,1.14694,8,1,0.59009,0.10717,1,0.525,0.15463,0, ,0,,0.30639,0.60774,23.51147,1.03793,1,0.74553,0.66795,21.81936,1.05148,1,0,0,14,4.75796,1,4.517,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,335.27231,352.50748,0
0,NewMedia0,267,4.56761,6121254257,0.18896,0.02646,4.04149,0.52612,9,1,0.12717,-0.00876,1,0.2151,0.23796,0, ,0,,0.24463,0.60097,20.86266,1.03687,1,0.69173,0.64152,19.72063,1.03687,1,0,0,14,4.19241,1,4.0205,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,821.52161,173.61295,0
0,NewMedia0,293,4.99419,6125520031,0.11264,-0.01813,4.5834,0.41078,10,1,-0.08149,-0.01893,1,0.21979,0.23241,0, ,0,,0.19729,0.60086,21.41181,1.0452,1,0.6469,0.62463,20.30602,1.05324,1,0,0,14,4.69297,1,4.16966,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,154.24475,161.80736,0
0,NewMedia0,301,5.12746,6126852731,-0.06712,-0.04073,5.05994,0.06752,11,1,-0.14038,-0.36745,1,0.24167,0.20278,0, ,0,,0.18825,0.59935,21.68274,1.17824,1,0.63898,0.62206,20.62084,1.42769,1,0,0,14,4.4466,1,4.27228,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,346.00119,175.9548,0
0,NewMedia0,322,5.47206,6130298811,-0.05351,0.03383,5.24066,0.2314,12,1,-0.18803,-0.42542,1,0.16979,0.2,0, ,0,,0.19114,0.60062,21.3809,1.22278,1,0.64083,0.62227,20.35211,1.46583,1,0,0,14,4.32417,1,4.14384,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,84.65862,287.97882,0
0,NewMedia0,348,5.89775,6134555634,-0.14251,-0.20491,5.7334,0.16435,13,1,-0.45167,-1.15177,1,0.13438,0.2037,0, ,0,,0.19175,0.60047,21.8712,1.9143,1,0.64046,0.62126,21.36367,1.9079,1,0,0,14,4.50044,1,4.152,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,309.32352,123.53397,0
0,NewMedia0,370,6.25961,6138174306,-0.03578,0.0792,6.01375,0.24586,14,1,-0.15571,-0.44245,1,0.06042,0.1287,0, ,0,,0.18329,0.60153,22.16925,1.2765,1,0.63267,0.61773,20.87784,1.59887,1,0,0,14,4.35578,1,4.09517,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,368.97549,303.73688,0
0,NewMedia0,396,6.68724,6142450516,0.09117,0.06044,6.47485,0.21239,15,1,0.2179,0.09321,1,0.05885,0.1287,0, ,0,,0.2154,0.59255,21.9087,1.02911,1,0.66475,0.62327,20.52448,1.02911,1,0,0,14,4.26541,1,4.05689,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,244.58463,4.75169,0
0,NewMedia0,421,7.09789,6146557035,0.18708,0.063,6.70331,0.39458,16,1,0.5441,0.20045,1,0.05885,0.1287,0, ,0,,0.25623,0.61185,22.23132,1.11285,1,0.70265,0.65247,18.78784,1.10374,1,0,0,14,4.73857,1,3.63119,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,184.16795,359.13983,0
0,NewMedia0,437,7.36292,6149207202,0.65372,0.53714,7.16365,0.19926,17,1,0.49012,0.26065,1,0.05885,0.1287,0, ,0,,0.27917,0.64824,25.3292,1.02288,0,0.7216,0.69062,19.70883,1.02288,1,0,0,14,9.56137,0,4.0201,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,1031.95996,330.25027,0
0,NewMedia0,463,7.78806,6153458631,0.45835,0.28111,7.42653,0.36153,18,1,0.17047,0.15119,0,0.16771,0.34907,0, ,0,,0.27917,0.64824,25.3292,1.05148,0,0.71169,0.67183,15.48768,1.05148,0,0,0,15,9.56137,0,3.49995,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,466.01181,143.60425,0
0,NewMedia0,482,8.09943,6156572375,0.0439,0.22381,7.9061,0.19333,19,1,0.06923,0.46315,1,0.17031,0.41204,0, ,0,,0.23598,0.59271,20.77917,1.04402,1,0.68348,0.64313,15.56925,1.04402,1,0,0,15,4.54572,1,3.68095,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,798.14667,175.55313,0
0,NewMedia0,500,8.39532,6159531366,0.04014,0.32178,8.16541,0.22992,20,1,0.0085,0.28591,1,0.17917,0.42037,0, ,0,,0.21604,0.58504,20.85073,1.02972,1,0.66088,0.6357,20.44095,1.03687,1,0,0,15,4.18295,1,4.07622,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,106.0536,266.0968,0
0,NewMedia0,517,8.67462,6162324395,0.04332,0.32089,8.41182,0.2628,21,1,0.29612,0.72361,1,0.32812,0.78704,0, ,0,,0.22876,0.58424,21.62099,1.01512,1,0.67434,0.63875,19.2182,1.02227,1,0,0,15,4.35906,1,4.43419,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,6.18079,8.94644,0
0,NewMedia0,549,9.20021,6167580253,0.29937,0.69903,8.74049,0.45972,22,1,0.30315,0.6953,1,0.35781,0.8537,0, ,0,,0.28457,0.6267,22.31857,1.10881,1,0.73411,0.70024,21.04743,1.10076,1,0,0,14,4.56703,1,4.53167,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,639.11627,320.2832,0
0,NewMedia0,568,9.51282,6170706259,0.32192,0.55705,9.21645,0.29637,23,1,0.34033,0.45862,1,0.35781,0.8537,0, ,0,,0.30014,0.62196,22.27271,1.11719,1,0.7491,0.69785,21.05131,1.11719,1,0,0,14,4.57536,1,4.35045,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,159.33362,74.23265,0
0,NewMedia0,582,9.74219,6173000054,0.30708,0.52499,9.52913,0.21306,24,1,0.31455,0.63903,0,0.35781,0.8537,0, ,0,,0.30029,0.62804,13.53459,1.05148,0,0.74908,0.7031,16.92498,1.05148,0,0,0,14,4.8863,0,4.19171,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,44.84103,129.451,0
0,NewMedia0,612,10.2355,6177933172,0.35948,0.64075,10.0054,0.2301,25,1,0.34049,0.54148,1,0.38906,0.73704,0, ,0,,0.2943,0.60859,21.54555,1.10076,1,0.74364,0.67878,20.05532,1.10076,1,0,0,15,4.36904,1,4.26255,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,160.47482,308.82468,0
0,NewMedia0,631,10.54797,6181057901,0.3821,0.52541,10.25159,0.29639,26,1,0.41138,0.55292,1,0.38021,0.69167,0, ,0,,0.29914,0.61044,21.1131,1.05148,1,0.74668,0.68157,19.9122,1.05148,1,0,0,15,4.18239,1,4.19204,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,131.92113,70.77888,0
0,NewMedia0,671,11.20433,6187621484,0.41014,0.52206,10.56358,0.64075,27,1,0.42808,0.47783,1,0.33802,0.30278,0, ,0,,0.29773,0.61349,22.51309,1.07595,1,0.74209,0.68394,20.89916,1.06791,1,0,0,15,4.3792,1,4.19387,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,53.95829,3.84471,0
0,NewMedia0,688,11.4837,6190415137,0.35246,0.31315,11.27017,0.21353,28,1,0.24172,0.20594,1,0.425,0.16944,0, ,0,,0.288,0.60714,19.59248,1.02942,1,0.73205,0.67423,19.08287,1.02227,1,0,0,15,4.22364,1,3.84702,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,251.33688,116.14384,0
0,NewMedia0,705,11.76266,6193204813,0.25388,0.11554,11.54951,0.21315,29,1,0.28151,0.10514,1,0.42396,0.16389,0, ,0,,0.28684,0.60448,20.11902,1.03085,1,0.73027,0.67016,19.60151,1.03724,1,0,0,15,3.92333,1,4.13239,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,285.25793,131.5687,0
0,NewMedia0,722,12.04198,6195997837,0.26795,0.04383,11.7793,0.26268,30,1,0.25595,-0.00166,1,0.39635,0.16389,0, ,0,,0.28038,0.59978,19.90014,1.0977,1,0.72448,0.66297,19.14086,1.0977,1,0,0,15,4.05287,1,3.99373,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,82.02307,70.77059,0
0,NewMedia0,767,12.7814,6203392218,0.28866,0.07816,12.05875,0.72266,31,1,0.27639,0.12404,1,0.39635,0.16389,0, ,0,,0.28638,0.59958,19.28553,0.98773,1,0.7302,0.66373,19.39786,0.98133,1,0,0,15,3.94611,1,3.76101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,54.367,317.00259,0
0,NewMedia0,780,12.99495,6205527597,0.45064,0.23173,12.79753,0.19742,32,1,0.50875,0.33271,1,0.39635,0.16389,0, ,0,,0.30182,0.60509,19.68266,1.00825,1,0.74461,0.67441,19.68977,0.99306,1,0,0,15,4.02094,1,3.86862,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,352.46286,331.92923,0
0,NewMedia0,798,13.29108,6208488939,0.47661,0.27464,13.01112,0.27995,33,1,0.42349,0.19829,1,0.45,0.05741,0, ,0,,0.29705,0.60441,20.68083,1.08503,1,0.73953,0.67264,20.27622,1.08503,1,0,0,15,4.0398,1,4.09846,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,68.07288,317.09521,0
0,NewMedia0,809,13.47136,6210291750,0.42541,0.13183,13.30701,0.16435,34,1,0.33199,-0.59138,0,0.47396,0.10926,0, ,0,,0.2971,0.59951,14.03006,1.08503,0,0.73934,0.66103,15.81832,1.08503,0,46,0,15,3.74188,0,5.18854,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,182.899,122.51203,0
0,NewMedia0,846,14.07925,6216370658,0.34664,0.04588,13.73439,0.34486,35,1,0.34528,0.10354,1,0.43021,0.1963,0, ,0,,0.29608,0.59827,19.54805,1.00052,1,0.73745,0.66506,18.67202,1.00052,1,0,0,16,4.07754,1,3.92756,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,177.45348,148.45955,0
0,NewMedia0,868,14.44075,6219985638,0.34695,0.10829,14.09547,0.34528,36,1,0.2663,0.29456,1,0.37448,0.30185,0, ,0,,0.2953,0.60157,19.02776,1.03994,1,0.73681,0.66562,19.1098,1.05513,1,0,0,16,3.85027,1,3.67154,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,67.40543,270.50595,0
0,NewMedia0,880,14.64185,6221996525,0.24254,0.17605,14.50691,0.13493,37,1,0.14415,-0.78479,1,0.37448,0.30185,0, ,0,,0.29325,0.60972,17.84109,2.30556,1,0.7369,0.67321,18.81199,2.73091,1,0,0,16,4.02076,1,3.73854,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,213.40692,200.05467,0
0,NewMedia0,908,15.10022,6226580258,0.13642,0.10019,14.75301,0.34721,38,1,0.12526,0.18938,1,0.14896,0.35741,0, ,0,,0.28313,0.6074,19.20189,1.00887,1,0.72517,0.66832,18.53963,0.97817,1,0,0,16,4.00687,1,3.69695,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,219.60548,158.09476,0
0,NewMedia0,929,15.44452,6230023243,0.1112,0.14664,15.11526,0.32925,39,1,0.04417,0.3972,1,0.06302,0.25833,0, ,0,,0.27028,0.61319,20.01165,1.01482,1,0.71232,0.66813,19.49274,1.00767,1,0,0,16,4.36615,1,3.706,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,69.72343,226.01321,0
0,NewMedia0,960,15.95351,6235113231,0.04505,0.39521,15.70578,0.24773,40,1,0.07476,0.45423,1,0.07969,0.18519,0, ,0,,0.26305,0.61289,18.62553,0.93504,1,0.70648,0.66506,18.02653,0.9408,1,0,0,16,4.0525,1,3.61314,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,296.98392,244.68088,0
0,NewMedia0,969,16.10062,6236584216,0.09218,0.4973,15.96997,0.13065,41,1,0.12267,0.5824,0,0.06458,0.22778,0, ,0,,0.26046,0.62485,8.49589,1.05148,0,0.70598,0.67759,7.66533,1.05148,0,0,0,16,2.95458,0,2.07217,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,142.63594,309.37622,0
0,NewMedia0,1017,16.88876,6244465737,0.20464,0.39692,16.46133,0.42743,42,1,0.18414,0.25229,1,0.07187,0.22222,0, ,0,,0.25944,0.62257,20.24062,1.1674,1,0.70342,0.67279,19.69918,1.46819,1,0,0,17,4.47102,1,4.19578,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,241.61053,26.66024,0
0,NewMedia0,1078,17.8909,6254487176,0.25336,0.34513,17.05432,0.83658,43,1,0.34709,0.28676,1,0.15781,0.2963,0, ,0,,0.27069,0.62233,19.41542,1.09276,1,0.71345,0.67566,18.89322,1.10188,1,0,0,17,3.89471,1,3.93804,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,108.98946,30.8771,0
0,NewMedia0,1112,18.44951,6260073253,0.33271,0.24686,17.90749,0.54202,44,1,0.35328,0.21509,1,0.15313,0.20741,0, ,0,,0.26976,0.62078,20.57523,1.10369,1,0.71271,0.67556,19.85946,1.08653,1,0,0,17,3.98788,1,4.17466,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,185.67459,34.86187,0
0,NewMedia0,1146,19.0078,6265656053,0.36809,0.25837,18.46628,0.54152,45,1,0.41466,0.07893,1,0.14896,0.21944,0, ,0,,0.26622,0.61607,19.44938,1.05952,1,0.70933,0.6681,18.75312,1.36031,1,0,0,17,3.85821,1,3.76644,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,69.05759,349.62985,0
0,NewMedia0,1185,19.65486,6272126744,0.40039,0.27195,19.17209,0.48277,46,1,0.49912,0.05102,1,0.14896,0.21944,0, ,0,,0.26822,0.62103,20.51405,1.02912,1,0.71174,0.67232,19.74912,1.62961,1,0,0,17,4.04699,1,3.8423,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,63.72665,346.69437,0
0,NewMedia0,1218,20.19073,6277485400,0.42291,0.25808,19.81351,0.37723,47,1,0.43001,-0.02896,1,0.19167,0.75556,0, ,0,,0.26352,0.62314,21.14752,1.3521,1,0.70741,0.67266,19.79641,1.33855,1,0,0,17,4.04308,1,3.83516,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,45.75967,19.10822,0
0,NewMedia0,1246,20.65103,6282088516,0.06816,0.27982,20.35481,0.29622,48,1,0.0552,0.1649,1,0.24427,0.97778,0, ,0,,0.24344,0.62893,18.73527,1.19446,1,0.6884,0.67309,18.12792,1.25696,1,0,0,17,3.95389,1,3.82173,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,681.52454,181.9743,0
0,NewMedia0,1274,21.11028,6286680812,0.03912,0.00789,20.76587,0.34441,49,1,0.07429,-0.0763,1,0.27812,0.875,0, ,0,,0.24643,0.61714,18.85502,1.02973,1,0.68925,0.66334,17.91844,1.03688,1,0,0,17,3.93233,1,3.74116,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,298.93033,100.74983,0
0,NewMedia0,1289,21.35701,6289148260,0.07475,-0.16108,21.17654,0.18047,50,1,0.08982,-0.84984,0,0.24844,0.90185,0, ,0,,0.28018,0.60616,14.20248,1.05383,0,0.69021,0.65769,16.7778,1.05383,0,48,0,17,4.89708,0,4.12138,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,194.88869,69.45036,0
0,NewMedia0,1322,21.8997,6294575142,0.1611,0.14585,21.62015,0.27956,51,1,0.134,0.09571,1,0.25365,0.89167,0, ,0,,0.25133,0.61582,18.97591,1.07665,1,0.69424,0.66319,18.94211,1.07665,1,0,0,18,3.82662,1,3.83731,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,370.63312,296.57193,0
0,NewMedia0,1355,22.44159,6299994062,0.15077,0.13388,21.91629,0.5253,52,1,0.16147,0.17202,1,0.40938,0.99907,0, ,0,,0.25223,0.60898,19.80999,1.00737,1,0.69636,0.65712,18.85843,1.01452,1,0,0,18,3.96628,1,3.96055,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,23.67478,146.90359,0
0,NewMedia0,1370,22.68834,6302461501,0.15157,0.09241,22.45795,0.23039,53,1,0.16709,0.06021,1,0.40938,0.99907,0, ,0,,0.25816,0.60883,19.75668,1.02166,1,0.7009,0.65977,19.16951,1.02166,1,0,0,18,3.92318,1,3.96508,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,44.81395,88.03578,0
0,NewMedia0,1391,23.03357,6305913886,0.17147,0.05482,22.70522,0.32835,54,1,0.2007,0.05016,1,0.40938,0.99907,0, ,0,,0.31252,0.60666,21.37978,1.00737,1,0.75209,0.68755,20.73264,1.00022,1,0,0,18,4.36749,1,4.49716,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,55.74929,46.73654,0
0,NewMedia0,1411,23.36214,6309199469,0.20117,0.04533,23.05011,0.31203,55,1,0.06936,-0.01964,1,0.48177,0.99815,0, ,0,,0.34712,0.60812,21.39881,1.03553,1,0.7843,0.70533,20.63409,1.08867,1,0,0,18,4.37343,1,4.32422,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,57.93774,10.18926,0
0,NewMedia0,1427,23.62439,6311822005,0.15437,0.10799,23.4277,0.19669,56,1,0.41022,0.81202,1,0.48177,0.99537,0, ,0,,0.36993,0.63652,23.2345,1.07206,1,0.80568,0.74251,22.05619,1.08118,1,0,0,18,4.68203,1,4.74723,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,112.48872,216.9843,0
0,NewMedia0,1451,24.01917,6315769780,0.39916,0.80238,23.69006,0.3291,57,1,0.40993,0.67045,1,0.48594,0.98704,0, ,0,,0.36307,0.63442,21.73798,1.02973,1,0.80099,0.73644,20.68154,1.03688,1,0,0,18,4.44437,1,4.40414,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,885.04736,302.07584,0
0,NewMedia0,1470,24.33438,6318921939,0.45894,0.6528,24.08432,0.25006,58,1,0.54267,0.67188,1,0.51979,0.99907,0, ,0,,0.36625,0.63535,20.96546,1.00022,1,0.80324,0.73769,20.19871,1.00022,1,0,0,18,4.23786,1,4.21738,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,198.16945,54.60647,0
0,NewMedia0,1485,24.57697,6321347910,0.58885,0.71392,24.34763,0.22934,59,1,0.60684,0.80977,1,0.54427,0.99907,0, ,0,,0.37622,0.64296,19.11866,1.03688,1,0.81296,0.74821,20.64021,1.04403,1,0,0,18,4.21547,1,4.16669,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,258.01395,345.17682,0
0,NewMedia0,1522,25.1875,6327452994,0.61716,0.81571,24.59409,0.59341,60,1,0.59935,0.84453,1,0.56823,0.85185,0, ,0,,0.37276,0.63883,20.05396,0.99307,1,0.81045,0.74221,19.90542,0.99307,1,0,0,18,4.25883,1,4.05672,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,122.63688,296.30957,0
0,NewMedia0,1587,26.25421,6338120102,0.59475,0.84698,25.20242,1.05179,61,1,0.61866,0.8783,1,0.63958,0.97222,0, ,0,,0.37439,0.6464,21.94175,0.99307,1,0.81412,0.74754,22.08062,0.99307,1,0,0,18,4.51936,1,4.51121,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,54.69802,218.12791,0
0,NewMedia0,1610,26.64163,6341994456,0.61806,0.88166,26.26932,0.37231,62,1,0.60244,0.91646,1,0.63281,0.97222,0, ,0,,0.37897,0.64896,23.30128,0.97361,1,0.81896,0.7521,23.11424,0.98,1,0,0,18,4.90548,1,4.74585,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,58.35979,320.07498,0
0,NewMedia0,1644,27.19128,6347490931,0.60498,0.89549,26.65857,0.53271,63,1,0.6111,0.94237,1,0.62031,0.97222,0, ,0,,0.41425,0.65602,20.55306,0.95387,1,0.85308,0.76532,21.72673,0.95387,1,0,0,18,4.12405,1,4.588,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,29.21971,210.74217,0
0,NewMedia0,1689,27.92886,6354866646,0.61882,0.95687,27.20648,0.72238,64,1,0.6851,0.90086,1,0.65156,0.975,0, ,0,,0.47144,0.67414,21.72605,1.16738,1,0.91023,0.79893,24.36062,1.19168,1,0,0,18,4.35374,1,4.93561,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,71.41809,291.84363,0
0,NewMedia0,1714,28.33905,6358968489,0.61583,0.9255,27.94495,0.3941,65,1,0.54722,0.76413,1,0.65156,0.975,0, ,0,,0.42977,0.65693,21.43093,0.9408,1,0.8705,0.7701,21.82705,0.9408,1,0,0,18,4.61203,1,5.12298,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,34.36264,99.61729,0
0,NewMedia0,1734,28.66766,6362254851,0.40724,0.26804,28.4541,0.21356,66,1,0.39757,0.21262,1,0.65156,0.975,0, ,0,,0.37385,0.61829,22.38846,1.03736,1,0.82002,0.71588,23.23632,1.02381,1,0,0,18,4.39126,1,4.58755,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,815.21472,119.42428,0
0,NewMedia0,1741,28.78293,6363407411,0.28066,0.15243,28.68524,0.09769,67,1,0.02202,-0.10117,1,0.65156,0.975,0, ,0,,0.34932,0.60825,21.38204,0.97333,1,0.79425,0.69816,21.01127,0.96694,1,0,0,18,4.09771,1,3.9794,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,273.23077,152.80812,0
0,NewMedia0,1764,29.16031,6367181305,-0.00661,-0.07882,28.94803,0.21228,68,1,0.00119,-0.03447,1,0.65156,0.975,0, ,0,,0.31057,0.60527,19.71142,0.97818,1,0.75829,0.67857,18.93462,0.95387,1,0,0,17,4.01566,1,4.01113,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,605.4682,155.63861,0
0,NewMedia0,1783,29.47311,6370309348,0.01748,-0.13635,29.17743,0.29568,69,1,-0.15797,-0.86877,1,0.65156,0.975,0, ,0,,0.30328,0.60391,20.48699,1.40508,1,0.75047,0.67473,20.36546,1.83042,1,0,0,17,4.14814,1,3.9522,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,77.45811,53.33516,0
0,NewMedia0,1812,29.94977,6375075894,0.56443,0.65484,29.63843,0.31134,70,1,0.46492,0.27104,1,0.65156,0.975,0, ,0,,0.33298,0.61983,21.43562,1.03036,1,0.77687,0.69831,21.25869,1.34633,1,0,0,17,4.23214,1,4.52063,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,1353.86377,320.8653,0
